Summary for Run #4742: S1 = 602; S2 = 685; S3 = 216
Summary for Run #4743: S1 = 584; S2 = 698; S3 = 215
Summary for Run #4744: S1 = 633; S2 = 653; S3 = 242
Summary for Run #4745: S1 = 624; S2 = 661; S3 = 218
Summary for Run #4746: S1 = 624; S2 = 683; S3 = 225
Summary for Run #4747: S1 = 620; S2 = 654; S3 = 229
Summary for Run #4748: S1 = 576; S2 = 669; S3 = 238
Summary for Run #4749: S1 = 675; S2 = 662; S3 = 214
Summary for Run #4750: S1 = 637; S2 = 689; S3 = 215
Summary for Run #4751: S1 = 598; S2 = 664; S3 = 222
Summary for Run #4752: S1 = 621; S2 = 640; S3 = 227
Summary for Run #4753: S1 = 601; S2 = 690; S3 = 205
Summary for Run #4754: S1 = 652; S2 = 640; S3 = 229
Summary for Run #4755: S1 = 594; S2 = 686; S3 = 209
Summary for Run #4756: S1 = 598; S2 = 693; S3 = 209
Summary for Run #4757: S1 = 606; S2 = 683; S3 = 223
Summary for Run #4758: S1 = 604; S2 = 648; S3 = 222
Summary for Run #4759: S1 = 589; S2 = 665; S3 = 213
Summary for Run #4760: S1 = 659; S2 = 651; S3 = 210
Summary for Run #4761: S1 = 610; S2 = 676; S3 = 228
Summary for Run #4762: S1 = 586; S2 = 673; S3 = 225
Summary for Run #4763: S1 = 617; S2 = 665; S3 = 229
Summary for Run #4764: S1 = 614; S2 = 686; S3 = 210
Summary for Run #4765: S1 = 620; S2 = 666; S3 = 223
Summary for Run #4766: S1 = 653; S2 = 657; S3 = 224
Summary for Run #4767: S1 = 611; S2 = 676; S3 = 217
Summary for Run #4768: S1 = 658; S2 = 639; S3 = 208
Summary for Run #4769: S1 = 609; S2 = 673; S3 = 204
Summary for Run #4770: S1 = 624; S2 = 624; S3 = 251
Summary for Run #4771: S1 = 575; S2 = 680; S3 = 230
Summary for Run #4772: S1 = 633; S2 = 664; S3 = 224
Summary for Run #4773: S1 = 609; S2 = 682; S3 = 212
Summary for Run #4774: S1 = 640; S2 = 671; S3 = 228
Summary for Run #4775: S1 = 666; S2 = 654; S3 = 227
Summary for Run #4776: S1 = 597; S2 = 704; S3 = 215
Summary for Run #4777: S1 = 607; S2 = 687; S3 = 201
Summary for Run #4778: S1 = 604; S2 = 659; S3 = 227
Summary for Run #4779: S1 = 613; S2 = 642; S3 = 228
Summary for Run #4780: S1 = 617; S2 = 660; S3 = 211
Summary for Run #4781: S1 = 596; S2 = 692; S3 = 211
Summary for Run #4782: S1 = 613; S2 = 680; S3 = 217
Summary for Run #4783: S1 = 613; S2 = 700; S3 = 231
Summary for Run #4784: S1 = 615; S2 = 643; S3 = 222
Summary for Run #4785: S1 = 633; S2 = 679; S3 = 212
Summary for Run #4786: S1 = 574; S2 = 664; S3 = 238
Summary for Run #4787: S1 = 608; S2 = 684; S3 = 212
Summary for Run #4788: S1 = 610; S2 = 676; S3 = 233
Summary for Run #4789: S1 = 635; S2 = 670; S3 = 219
Summary for Run #4790: S1 = 586; S2 = 695; S3 = 216
Summary for Run #4791: S1 = 609; S2 = 712; S3 = 217
Summary for Run #4792: S1 = 625; S2 = 662; S3 = 224
Summary for Run #4793: S1 = 621; S2 = 667; S3 = 213
Summary for Run #4794: S1 = 622; S2 = 673; S3 = 213
Summary for Run #4795: S1 = 628; S2 = 656; S3 = 218
Summary for Run #4796: S1 = 604; S2 = 630; S3 = 242
Summary for Run #4797: S1 = 611; S2 = 688; S3 = 199
Summary for Run #4798: S1 = 591; S2 = 669; S3 = 231
Summary for Run #4799: S1 = 608; S2 = 645; S3 = 236
Summary for Run #4800: S1 = 634; S2 = 675; S3 = 243
Summary for Run #4801: S1 = 612; S2 = 689; S3 = 197
Summary for Run #4802: S1 = 630; S2 = 663; S3 = 238
Summary for Run #4803: S1 = 610; S2 = 683; S3 = 227
Summary for Run #4804: S1 = 637; S2 = 673; S3 = 214
Summary for Run #4805: S1 = 632; S2 = 676; S3 = 192
Summary for Run #4806: S1 = 587; S2 = 681; S3 = 231
Summary for Run #4807: S1 = 634; S2 = 646; S3 = 231
Summary for Run #4808: S1 = 599; S2 = 699; S3 = 223
Summary for Run #4809: S1 = 639; S2 = 637; S3 = 232
Summary for Run #4810: S1 = 621; S2 = 652; S3 = 245
Summary for Run #4811: S1 = 633; S2 = 639; S3 = 250
Summary for Run #4812: S1 = 633; S2 = 700; S3 = 206
Summary for Run #4813: S1 = 592; S2 = 670; S3 = 241
Summary for Run #4814: S1 = 632; S2 = 655; S3 = 242
Summary for Run #4815: S1 = 639; S2 = 688; S3 = 221
Summary for Run #4816: S1 = 624; S2 = 647; S3 = 227
Summary for Run #4817: S1 = 620; S2 = 702; S3 = 205
Summary for Run #4818: S1 = 611; S2 = 687; S3 = 215
Summary for Run #4819: S1 = 600; S2 = 680; S3 = 242
Summary for Run #4820: S1 = 590; S2 = 689; S3 = 208
Summary for Run #4821: S1 = 597; S2 = 679; S3 = 237
Summary for Run #4822: S1 = 636; S2 = 675; S3 = 225
Summary for Run #4823: S1 = 647; S2 = 653; S3 = 238
Summary for Run #4824: S1 = 590; S2 = 662; S3 = 241
Summary for Run #4825: S1 = 619; S2 = 640; S3 = 229
Summary for Run #4826: S1 = 604; S2 = 682; S3 = 234
Summary for Run #4827: S1 = 593; S2 = 670; S3 = 222
Summary for Run #4828: S1 = 613; S2 = 680; S3 = 214
Summary for Run #4829: S1 = 637; S2 = 660; S3 = 233
Summary for Run #4830: S1 = 595; S2 = 668; S3 = 205
Summary for Run #4831: S1 = 610; S2 = 668; S3 = 218
Summary for Run #4832: S1 = 634; S2 = 652; S3 = 222
Summary for Run #4833: S1 = 619; S2 = 684; S3 = 197
Summary for Run #4834: S1 = 654; S2 = 637; S3 = 232
Summary for Run #4835: S1 = 609; S2 = 691; S3 = 227
Summary for Run #4836: S1 = 579; S2 = 655; S3 = 240
Summary for Run #4837: S1 = 613; S2 = 651; S3 = 238
Summary for Run #4838: S1 = 638; S2 = 667; S3 = 211
Summary for Run #4839: S1 = 641; S2 = 690; S3 = 205
Summary for Run #4840: S1 = 586; S2 = 676; S3 = 235
Summary for Run #4841: S1 = 615; S2 = 708; S3 = 210
Summary for Run #4842: S1 = 637; S2 = 632; S3 = 227
Summary for Run #4843: S1 = 602; S2 = 674; S3 = 210
Summary for Run #4844: S1 = 600; S2 = 689; S3 = 203
Summary for Run #4845: S1 = 614; S2 = 705; S3 = 212
Summary for Run #4846: S1 = 639; S2 = 665; S3 = 230
Summary for Run #4847: S1 = 622; S2 = 647; S3 = 214
Summary for Run #4848: S1 = 651; S2 = 674; S3 = 215
Summary for Run #4849: S1 = 621; S2 = 681; S3 = 208
Summary for Run #4850: S1 = 645; S2 = 660; S3 = 215
Summary for Run #4851: S1 = 607; S2 = 691; S3 = 215
Summary for Run #4852: S1 = 617; S2 = 681; S3 = 221
Summary for Run #4853: S1 = 637; S2 = 695; S3 = 200
Summary for Run #4854: S1 = 582; S2 = 672; S3 = 231
Summary for Run #4855: S1 = 650; S2 = 634; S3 = 233
Summary for Run #4856: S1 = 577; S2 = 683; S3 = 218
Summary for Run #4857: S1 = 623; S2 = 676; S3 = 200
Summary for Run #4858: S1 = 628; S2 = 623; S3 = 248
Summary for Run #4859: S1 = 575; S2 = 713; S3 = 203
Summary for Run #4860: S1 = 604; S2 = 669; S3 = 232
Summary for Run #4861: S1 = 658; S2 = 668; S3 = 205
Summary for Run #4862: S1 = 607; S2 = 668; S3 = 217
Summary for Run #4863: S1 = 615; S2 = 700; S3 = 196
Summary for Run #4864: S1 = 626; S2 = 672; S3 = 233
Summary for Run #4865: S1 = 619; S2 = 678; S3 = 239
Summary for Run #4866: S1 = 612; S2 = 670; S3 = 226
Summary for Run #4867: S1 = 613; S2 = 671; S3 = 246
Summary for Run #4868: S1 = 592; S2 = 666; S3 = 210
Summary for Run #4869: S1 = 620; S2 = 687; S3 = 203
Summary for Run #4870: S1 = 588; S2 = 676; S3 = 230
Summary for Run #4871: S1 = 614; S2 = 661; S3 = 210
Summary for Run #4872: S1 = 593; S2 = 674; S3 = 216
Summary for Run #4873: S1 = 584; S2 = 645; S3 = 251
Summary for Run #4874: S1 = 616; S2 = 677; S3 = 206
Summary for Run #4875: S1 = 650; S2 = 664; S3 = 217
Summary for Run #4876: S1 = 617; S2 = 684; S3 = 216
Summary for Run #4877: S1 = 605; S2 = 634; S3 = 231
Summary for Run #4878: S1 = 636; S2 = 663; S3 = 214
Summary for Run #4879: S1 = 623; S2 = 665; S3 = 229
Summary for Run #4880: S1 = 577; S2 = 680; S3 = 226
Summary for Run #4881: S1 = 615; S2 = 665; S3 = 227
Summary for Run #4882: S1 = 642; S2 = 672; S3 = 225
Summary for Run #4883: S1 = 608; S2 = 687; S3 = 197
Summary for Run #4884: S1 = 594; S2 = 695; S3 = 212
Summary for Run #4885: S1 = 585; S2 = 666; S3 = 238
Summary for Run #4886: S1 = 609; S2 = 665; S3 = 201
Summary for Run #4887: S1 = 560; S2 = 668; S3 = 218
Summary for Run #4888: S1 = 587; S2 = 686; S3 = 204
Summary for Run #4889: S1 = 620; S2 = 669; S3 = 235
Summary for Run #4890: S1 = 613; S2 = 665; S3 = 218
Summary for Run #4891: S1 = 605; S2 = 704; S3 = 196
Summary for Run #4892: S1 = 618; S2 = 656; S3 = 217
Summary for Run #4893: S1 = 620; S2 = 718; S3 = 214
Summary for Run #4894: S1 = 635; S2 = 662; S3 = 255
Summary for Run #4895: S1 = 556; S2 = 680; S3 = 225
Summary for Run #4896: S1 = 642; S2 = 662; S3 = 217
Summary for Run #4897: S1 = 639; S2 = 645; S3 = 223
Summary for Run #4898: S1 = 634; S2 = 647; S3 = 226
Summary for Run #4899: S1 = 614; S2 = 694; S3 = 234
Summary for Run #4900: S1 = 613; S2 = 680; S3 = 219
Summary for Run #4901: S1 = 590; S2 = 695; S3 = 229
Summary for Run #4902: S1 = 610; S2 = 663; S3 = 241
Summary for Run #4903: S1 = 626; S2 = 626; S3 = 241
Summary for Run #4904: S1 = 604; S2 = 663; S3 = 228
Summary for Run #4905: S1 = 635; S2 = 653; S3 = 232
Summary for Run #4906: S1 = 588; S2 = 673; S3 = 240
Summary for Run #4907: S1 = 588; S2 = 675; S3 = 211
Summary for Run #4908: S1 = 644; S2 = 644; S3 = 239
Summary for Run #4909: S1 = 633; S2 = 687; S3 = 202
Summary for Run #4910: S1 = 635; S2 = 686; S3 = 238
Summary for Run #4911: S1 = 615; S2 = 675; S3 = 219
Summary for Run #4912: S1 = 603; S2 = 699; S3 = 214
Summary for Run #4913: S1 = 640; S2 = 679; S3 = 204
Summary for Run #4914: S1 = 624; S2 = 648; S3 = 223
Summary for Run #4915: S1 = 606; S2 = 692; S3 = 213
Summary for Run #4916: S1 = 583; S2 = 676; S3 = 213
Summary for Run #4917: S1 = 653; S2 = 671; S3 = 227
Summary for Run #4918: S1 = 626; S2 = 629; S3 = 230
Summary for Run #4919: S1 = 587; S2 = 687; S3 = 219
Summary for Run #4920: S1 = 619; S2 = 700; S3 = 204
Summary for Run #4921: S1 = 633; S2 = 667; S3 = 223
Summary for Run #4922: S1 = 617; S2 = 675; S3 = 205
Summary for Run #4923: S1 = 633; S2 = 685; S3 = 215
Summary for Run #4924: S1 = 605; S2 = 675; S3 = 220
Summary for Run #4925: S1 = 590; S2 = 677; S3 = 230
Summary for Run #4926: S1 = 610; S2 = 697; S3 = 223
Summary for Run #4927: S1 = 616; S2 = 696; S3 = 199
Summary for Run #4928: S1 = 549; S2 = 663; S3 = 253
Summary for Run #4929: S1 = 602; S2 = 674; S3 = 213
Summary for Run #4930: S1 = 633; S2 = 672; S3 = 208
Summary for Run #4931: S1 = 615; S2 = 676; S3 = 225
Summary for Run #4932: S1 = 631; S2 = 699; S3 = 205
Summary for Run #4933: S1 = 637; S2 = 657; S3 = 222
Summary for Run #4934: S1 = 574; S2 = 683; S3 = 214
Summary for Run #4935: S1 = 659; S2 = 649; S3 = 222
Summary for Run #4936: S1 = 626; S2 = 700; S3 = 198
Summary for Run #4937: S1 = 585; S2 = 632; S3 = 240
Summary for Run #4938: S1 = 605; S2 = 668; S3 = 225
Summary for Run #4939: S1 = 640; S2 = 679; S3 = 211
Summary for Run #4940: S1 = 623; S2 = 651; S3 = 220
Summary for Run #4941: S1 = 624; S2 = 702; S3 = 208
Summary for Run #4942: S1 = 638; S2 = 682; S3 = 222
Summary for Run #4943: S1 = 598; S2 = 663; S3 = 219
Summary for Run #4944: S1 = 611; S2 = 675; S3 = 205
Summary for Run #4945: S1 = 597; S2 = 688; S3 = 210
Summary for Run #4946: S1 = 653; S2 = 642; S3 = 220
Summary for Run #4947: S1 = 571; S2 = 683; S3 = 217
Summary for Run #4948: S1 = 654; S2 = 634; S3 = 244
Summary for Run #4949: S1 = 595; S2 = 650; S3 = 226
Summary for Run #4950: S1 = 602; S2 = 650; S3 = 255
Summary for Run #4951: S1 = 593; S2 = 685; S3 = 230
Summary for Run #4952: S1 = 610; S2 = 681; S3 = 217
Summary for Run #4953: S1 = 649; S2 = 668; S3 = 210
Summary for Run #4954: S1 = 626; S2 = 648; S3 = 224
Summary for Run #4955: S1 = 613; S2 = 678; S3 = 230
Summary for Run #4956: S1 = 628; S2 = 664; S3 = 238
Summary for Run #4957: S1 = 620; S2 = 663; S3 = 224
Summary for Run #4958: S1 = 627; S2 = 651; S3 = 223
Summary for Run #4959: S1 = 605; S2 = 673; S3 = 232
Summary for Run #4960: S1 = 617; S2 = 682; S3 = 229
Summary for Run #4961: S1 = 639; S2 = 652; S3 = 235
Summary for Run #4962: S1 = 571; S2 = 649; S3 = 238
Summary for Run #4963: S1 = 629; S2 = 640; S3 = 248
Summary for Run #4964: S1 = 589; S2 = 681; S3 = 202
Summary for Run #4965: S1 = 614; S2 = 669; S3 = 217
Summary for Run #4966: S1 = 604; S2 = 684; S3 = 214
Summary for Run #4967: S1 = 622; S2 = 681; S3 = 202
Summary for Run #4968: S1 = 639; S2 = 682; S3 = 208
Summary for Run #4969: S1 = 587; S2 = 686; S3 = 229
Summary for Run #4970: S1 = 602; S2 = 676; S3 = 215
Summary for Run #4971: S1 = 601; S2 = 699; S3 = 235
Summary for Run #4972: S1 = 605; S2 = 669; S3 = 245
Summary for Run #4973: S1 = 619; S2 = 629; S3 = 237
Summary for Run #4974: S1 = 632; S2 = 654; S3 = 217
Summary for Run #4975: S1 = 680; S2 = 631; S3 = 214
Summary for Run #4976: S1 = 599; S2 = 666; S3 = 224
Summary for Run #4977: S1 = 598; S2 = 672; S3 = 222
Summary for Run #4978: S1 = 655; S2 = 660; S3 = 216
Summary for Run #4979: S1 = 600; S2 = 680; S3 = 228
Summary for Run #4980: S1 = 585; S2 = 705; S3 = 196
Summary for Run #4981: S1 = 595; S2 = 659; S3 = 230
Summary for Run #4982: S1 = 595; S2 = 708; S3 = 219
Summary for Run #4983: S1 = 623; S2 = 671; S3 = 231
Summary for Run #4984: S1 = 631; S2 = 695; S3 = 198
Summary for Run #4985: S1 = 617; S2 = 638; S3 = 246
Summary for Run #4986: S1 = 608; S2 = 679; S3 = 219
Summary for Run #4987: S1 = 653; S2 = 695; S3 = 200
Summary for Run #4988: S1 = 599; S2 = 697; S3 = 220
Summary for Run #4989: S1 = 634; S2 = 686; S3 = 214
Summary for Run #4990: S1 = 606; S2 = 676; S3 = 224
Summary for Run #4991: S1 = 647; S2 = 670; S3 = 211
Summary for Run #4992: S1 = 579; S2 = 697; S3 = 221
Summary for Run #4993: S1 = 586; S2 = 672; S3 = 225
Summary for Run #4994: S1 = 581; S2 = 697; S3 = 224
Summary for Run #4995: S1 = 625; S2 = 696; S3 = 218
Summary for Run #4996: S1 = 633; S2 = 682; S3 = 232
Summary for Run #4997: S1 = 595; S2 = 659; S3 = 216
Summary for Run #4998: S1 = 614; S2 = 672; S3 = 230
Summary for Run #4999: S1 = 661; S2 = 641; S3 = 247
Summary for Run #5000: S1 = 634; S2 = 669; S3 = 213
Summary for Run #5001: S1 = 607; S2 = 691; S3 = 204
Summary for Run #5002: S1 = 637; S2 = 628; S3 = 235
Summary for Run #5003: S1 = 612; S2 = 664; S3 = 222
Summary for Run #5004: S1 = 600; S2 = 667; S3 = 221
Summary for Run #5005: S1 = 617; S2 = 667; S3 = 239
Summary for Run #5006: S1 = 605; S2 = 656; S3 = 222
Summary for Run #5007: S1 = 648; S2 = 665; S3 = 224
Summary for Run #5008: S1 = 625; S2 = 670; S3 = 235
Summary for Run #5009: S1 = 623; S2 = 679; S3 = 205
Summary for Run #5010: S1 = 611; S2 = 680; S3 = 231
Summary for Run #5011: S1 = 600; S2 = 646; S3 = 223
Summary for Run #5012: S1 = 609; S2 = 669; S3 = 241
Summary for Run #5013: S1 = 621; S2 = 655; S3 = 202
Summary for Run #5014: S1 = 664; S2 = 630; S3 = 248
Summary for Run #5015: S1 = 630; S2 = 647; S3 = 223
Summary for Run #5016: S1 = 622; S2 = 655; S3 = 225
Summary for Run #5017: S1 = 635; S2 = 644; S3 = 222
Summary for Run #5018: S1 = 670; S2 = 643; S3 = 233
Summary for Run #5019: S1 = 618; S2 = 648; S3 = 261
Summary for Run #5020: S1 = 568; S2 = 658; S3 = 236
Summary for Run #5021: S1 = 619; S2 = 669; S3 = 216
Summary for Run #5022: S1 = 654; S2 = 659; S3 = 214
Summary for Run #5023: S1 = 577; S2 = 672; S3 = 237
Summary for Run #5024: S1 = 624; S2 = 686; S3 = 206
Summary for Run #5025: S1 = 620; S2 = 666; S3 = 230
Summary for Run #5026: S1 = 633; S2 = 663; S3 = 215
Summary for Run #5027: S1 = 613; S2 = 685; S3 = 223
Summary for Run #5028: S1 = 590; S2 = 675; S3 = 222
Summary for Run #5029: S1 = 603; S2 = 693; S3 = 206
Summary for Run #5030: S1 = 585; S2 = 658; S3 = 250
Summary for Run #5031: S1 = 617; S2 = 707; S3 = 210
Summary for Run #5032: S1 = 612; S2 = 661; S3 = 241
Summary for Run #5033: S1 = 574; S2 = 674; S3 = 226
Summary for Run #5034: S1 = 608; S2 = 660; S3 = 213
Summary for Run #5035: S1 = 568; S2 = 683; S3 = 216
Summary for Run #5036: S1 = 633; S2 = 690; S3 = 210
Summary for Run #5037: S1 = 597; S2 = 651; S3 = 236
Summary for Run #5038: S1 = 633; S2 = 620; S3 = 222
Summary for Run #5039: S1 = 585; S2 = 704; S3 = 207
Summary for Run #5040: S1 = 591; S2 = 665; S3 = 237
Summary for Run #5041: S1 = 601; S2 = 683; S3 = 233
Summary for Run #5042: S1 = 594; S2 = 676; S3 = 229
Summary for Run #5043: S1 = 586; S2 = 681; S3 = 236
Summary for Run #5044: S1 = 593; S2 = 690; S3 = 216
Summary for Run #5045: S1 = 599; S2 = 642; S3 = 234
Summary for Run #5046: S1 = 606; S2 = 665; S3 = 228
Summary for Run #5047: S1 = 619; S2 = 670; S3 = 226
Summary for Run #5048: S1 = 629; S2 = 659; S3 = 217
Summary for Run #5049: S1 = 653; S2 = 648; S3 = 222
Summary for Run #5050: S1 = 630; S2 = 664; S3 = 232
Summary for Run #5051: S1 = 597; S2 = 688; S3 = 225
Summary for Run #5052: S1 = 581; S2 = 659; S3 = 239
Summary for Run #5053: S1 = 613; S2 = 670; S3 = 221
Summary for Run #5054: S1 = 602; S2 = 669; S3 = 225
Summary for Run #5055: S1 = 636; S2 = 670; S3 = 221
Summary for Run #5056: S1 = 603; S2 = 720; S3 = 207
Summary for Run #5057: S1 = 635; S2 = 678; S3 = 213
Summary for Run #5058: S1 = 591; S2 = 678; S3 = 229
Summary for Run #5059: S1 = 578; S2 = 668; S3 = 233
Summary for Run #5060: S1 = 579; S2 = 669; S3 = 212
Summary for Run #5061: S1 = 652; S2 = 638; S3 = 238
Summary for Run #5062: S1 = 625; S2 = 688; S3 = 230
Summary for Run #5063: S1 = 573; S2 = 708; S3 = 204
Summary for Run #5064: S1 = 593; S2 = 699; S3 = 234
Summary for Run #5065: S1 = 590; S2 = 660; S3 = 231
Summary for Run #5066: S1 = 608; S2 = 650; S3 = 216
Summary for Run #5067: S1 = 614; S2 = 650; S3 = 249
Summary for Run #5068: S1 = 599; S2 = 681; S3 = 223
Summary for Run #5069: S1 = 615; S2 = 658; S3 = 217
Summary for Run #5070: S1 = 656; S2 = 674; S3 = 216
Summary for Run #5071: S1 = 621; S2 = 667; S3 = 225
Summary for Run #5072: S1 = 606; S2 = 650; S3 = 227
Summary for Run #5073: S1 = 620; S2 = 644; S3 = 225
Summary for Run #5074: S1 = 618; S2 = 683; S3 = 212
Summary for Run #5075: S1 = 626; S2 = 701; S3 = 197
Summary for Run #5076: S1 = 661; S2 = 652; S3 = 218
Summary for Run #5077: S1 = 621; S2 = 687; S3 = 220
Summary for Run #5078: S1 = 584; S2 = 679; S3 = 218
Summary for Run #5079: S1 = 621; S2 = 658; S3 = 239
Summary for Run #5080: S1 = 591; S2 = 678; S3 = 222
Summary for Run #5081: S1 = 629; S2 = 645; S3 = 231
Summary for Run #5082: S1 = 610; S2 = 663; S3 = 228
Summary for Run #5083: S1 = 648; S2 = 692; S3 = 209
Summary for Run #5084: S1 = 611; S2 = 657; S3 = 235
Summary for Run #5085: S1 = 648; S2 = 651; S3 = 226
Summary for Run #5086: S1 = 592; S2 = 650; S3 = 237
Summary for Run #5087: S1 = 665; S2 = 672; S3 = 212
Summary for Run #5088: S1 = 651; S2 = 675; S3 = 208
Summary for Run #5089: S1 = 611; S2 = 677; S3 = 219
Summary for Run #5090: S1 = 613; S2 = 692; S3 = 221
Summary for Run #5091: S1 = 618; S2 = 682; S3 = 211
Summary for Run #5092: S1 = 610; S2 = 667; S3 = 216
Summary for Run #5093: S1 = 608; S2 = 659; S3 = 225
Summary for Run #5094: S1 = 587; S2 = 696; S3 = 192
Summary for Run #5095: S1 = 646; S2 = 649; S3 = 222
Summary for Run #5096: S1 = 614; S2 = 682; S3 = 211
Summary for Run #5097: S1 = 616; S2 = 671; S3 = 221
Summary for Run #5098: S1 = 625; S2 = 658; S3 = 222
Summary for Run #5099: S1 = 632; S2 = 674; S3 = 215
Summary for Run #5100: S1 = 616; S2 = 684; S3 = 201
Summary for Run #5101: S1 = 600; S2 = 700; S3 = 214
Summary for Run #5102: S1 = 649; S2 = 685; S3 = 206
Summary for Run #5103: S1 = 581; S2 = 672; S3 = 241
Summary for Run #5104: S1 = 655; S2 = 681; S3 = 214
Summary for Run #5105: S1 = 592; S2 = 647; S3 = 234
Summary for Run #5106: S1 = 583; S2 = 675; S3 = 205
Summary for Run #5107: S1 = 634; S2 = 675; S3 = 225
Summary for Run #5108: S1 = 632; S2 = 642; S3 = 233
Summary for Run #5109: S1 = 613; S2 = 706; S3 = 206
Summary for Run #5110: S1 = 604; S2 = 676; S3 = 210
Summary for Run #5111: S1 = 629; S2 = 662; S3 = 219
Summary for Run #5112: S1 = 601; S2 = 689; S3 = 213
Summary for Run #5113: S1 = 619; S2 = 623; S3 = 230
Summary for Run #5114: S1 = 594; S2 = 701; S3 = 233
Summary for Run #5115: S1 = 599; S2 = 691; S3 = 220
Summary for Run #5116: S1 = 624; S2 = 655; S3 = 219
Summary for Run #5117: S1 = 570; S2 = 666; S3 = 244
Summary for Run #5118: S1 = 633; S2 = 660; S3 = 225
Summary for Run #5119: S1 = 600; S2 = 673; S3 = 227
Summary for Run #5120: S1 = 557; S2 = 681; S3 = 228
Summary for Run #5121: S1 = 635; S2 = 671; S3 = 218
Summary for Run #5122: S1 = 619; S2 = 645; S3 = 224
Summary for Run #5123: S1 = 605; S2 = 675; S3 = 234
Summary for Run #5124: S1 = 596; S2 = 696; S3 = 209
Summary for Run #5125: S1 = 612; S2 = 638; S3 = 232
Summary for Run #5126: S1 = 629; S2 = 663; S3 = 212
Summary for Run #5127: S1 = 590; S2 = 692; S3 = 201
Summary for Run #5128: S1 = 646; S2 = 692; S3 = 223
Summary for Run #5129: S1 = 645; S2 = 661; S3 = 206
Summary for Run #5130: S1 = 611; S2 = 682; S3 = 211
Summary for Run #5131: S1 = 604; S2 = 693; S3 = 213
Summary for Run #5132: S1 = 633; S2 = 694; S3 = 227
Summary for Run #5133: S1 = 592; S2 = 632; S3 = 249
Summary for Run #5134: S1 = 615; S2 = 685; S3 = 205
Summary for Run #5135: S1 = 636; S2 = 638; S3 = 244
Summary for Run #5136: S1 = 645; S2 = 668; S3 = 216
Summary for Run #5137: S1 = 635; S2 = 664; S3 = 218
Summary for Run #5138: S1 = 614; S2 = 670; S3 = 221
Summary for Run #5139: S1 = 593; S2 = 677; S3 = 213
Summary for Run #5140: S1 = 606; S2 = 679; S3 = 229
Summary for Run #5141: S1 = 565; S2 = 688; S3 = 202
Summary for Run #5142: S1 = 583; S2 = 680; S3 = 208
Summary for Run #5143: S1 = 617; S2 = 694; S3 = 204
Summary for Run #5144: S1 = 627; S2 = 678; S3 = 217
Summary for Run #5145: S1 = 620; S2 = 679; S3 = 224
Summary for Run #5146: S1 = 639; S2 = 643; S3 = 240
Summary for Run #5147: S1 = 589; S2 = 677; S3 = 228
Summary for Run #5148: S1 = 644; S2 = 688; S3 = 200
Summary for Run #5149: S1 = 568; S2 = 673; S3 = 218
Summary for Run #5150: S1 = 655; S2 = 678; S3 = 198
Summary for Run #5151: S1 = 602; S2 = 686; S3 = 224
Summary for Run #5152: S1 = 604; S2 = 678; S3 = 222
Summary for Run #5153: S1 = 579; S2 = 665; S3 = 232
Summary for Run #5154: S1 = 644; S2 = 690; S3 = 206
Summary for Run #5155: S1 = 599; S2 = 686; S3 = 217
Summary for Run #5156: S1 = 624; S2 = 645; S3 = 227
Summary for Run #5157: S1 = 638; S2 = 662; S3 = 209
Summary for Run #5158: S1 = 596; S2 = 664; S3 = 228
Summary for Run #5159: S1 = 641; S2 = 653; S3 = 235
Summary for Run #5160: S1 = 628; S2 = 653; S3 = 230
Summary for Run #5161: S1 = 591; S2 = 707; S3 = 215
Summary for Run #5162: S1 = 620; S2 = 667; S3 = 222
Summary for Run #5163: S1 = 631; S2 = 668; S3 = 235
Summary for Run #5164: S1 = 642; S2 = 643; S3 = 259
Summary for Run #5165: S1 = 607; S2 = 668; S3 = 226
Summary for Run #5166: S1 = 646; S2 = 645; S3 = 223
Summary for Run #5167: S1 = 638; S2 = 681; S3 = 234
Summary for Run #5168: S1 = 596; S2 = 688; S3 = 205
Summary for Run #5169: S1 = 601; S2 = 681; S3 = 240
Summary for Run #5170: S1 = 590; S2 = 683; S3 = 232
Summary for Run #5171: S1 = 596; S2 = 673; S3 = 219
Summary for Run #5172: S1 = 595; S2 = 655; S3 = 224
Summary for Run #5173: S1 = 625; S2 = 684; S3 = 228
Summary for Run #5174: S1 = 611; S2 = 673; S3 = 212
Summary for Run #5175: S1 = 618; S2 = 666; S3 = 222
Summary for Run #5176: S1 = 644; S2 = 661; S3 = 220
Summary for Run #5177: S1 = 619; S2 = 661; S3 = 214
Summary for Run #5178: S1 = 589; S2 = 707; S3 = 212
Summary for Run #5179: S1 = 667; S2 = 670; S3 = 215
Summary for Run #5180: S1 = 629; S2 = 651; S3 = 216
Summary for Run #5181: S1 = 588; S2 = 649; S3 = 249
Summary for Run #5182: S1 = 626; S2 = 672; S3 = 224
Summary for Run #5183: S1 = 609; S2 = 675; S3 = 203
Summary for Run #5184: S1 = 617; S2 = 699; S3 = 221
Summary for Run #5185: S1 = 596; S2 = 648; S3 = 241
Summary for Run #5186: S1 = 628; S2 = 671; S3 = 242
Summary for Run #5187: S1 = 623; S2 = 679; S3 = 222
Summary for Run #5188: S1 = 648; S2 = 687; S3 = 201
Summary for Run #5189: S1 = 601; S2 = 665; S3 = 222
Summary for Run #5190: S1 = 629; S2 = 658; S3 = 222
Summary for Run #5191: S1 = 634; S2 = 673; S3 = 210
Summary for Run #5192: S1 = 673; S2 = 629; S3 = 216
